fecha,NO_CEDULA,FRECUENCIA,VENTA_NETA,VENTA_NETA_DIGITAL,FACTURAS_TOTAL,FACTURAS_DIGITAL,TICKET_PROMEDIO_TOTAL,TICKET_PROMEDIO_DIGITAL,CL_CALL,CL_COM,CL_APP,CL_TIENDA,flag_digital
2023-11-16,3506941259,5,41273847.24,,63413820,,22434213.21,,0,4,2,3,False
2023-11-17,2439376476,3,,71134262.28,,64370620,,49994701.18,2,4,5,3,True
2023-11-15,3172489034,3,,36929237.7,,39183174,,17716497.84,2,2,1,5,True
2023-11-17,3341541008,6,55166432.78,,17608592,,84362259.58,,2,3,1,2,False
2023-11-19,3509559670,6,58360056.47,,59787655,,15313334.28,,5,4,4,0,False
2023-11-19,3925361389,10,85222223.06,,97925533,,55181099.07,,5,1,4,2,False
2023-11-14,1335735514,1,3353292.38,,37003433,,74551324.99,,2,3,4,2,False
2023-11-13,3328838940,6,69271191.77,,35438546,,93828438.81,,3,3,4,5,False
2023-11-13,1227058639,4,,89499290.71,,130697,,40798865.92,0,5,4,4,True
2023-11-18,2824037894,7,39929912.61,,36408773,,78423898.47,,3,1,0,5,False
2023-11-14,2998400374,9,,52505712.32,,91820118,,76282258.38,5,5,0,0,True
2023-11-16,1877080772,8,79457499.97,,79455090,,54897549.87,,5,4,5,2,False
2023-11-13,1362714273,9,,62704270.86,,22455587,,39196255.25,4,2,4,0,True
2023-11-13,3951202516,6,56054785.53,,55106508,,47023238.14,,1,3,5,3,False
2023-11-14,3329013721,0,,51433299.2,,97656842,,60860744.6,5,3,3,2,True
2023-11-16,1180569404,9,,38414032.12,,88994773,,80219000.25,2,3,0,3,True
2023-11-18,1668251390,10,66592629.15,,93656273,,13774722.18,,5,5,2,0,False
2023-11-15,1241654694,4,,73093662.88,,62586885,,68295695.63,5,4,4,4,True
2023-11-19,1587895100,3,82522361.8,,64557704,,7191842.62,,4,2,5,3,False
2023-11-18,2334806703,4,97439780.55,,21005791,,66504075.77,,3,3,5,5,False
2023-11-19,1893718996,10,67436520.83,,90722755,,16556634.5,,3,0,0,0,False
2023-11-18,3754149892,7,,91808017.33,,77411512,,95598536.98,3,4,5,0,True
2023-11-17,3877576831,9,,32057438.22,,48176484,,60484761.61,2,2,5,3,True
2023-11-13,3084657534,2,9642518.94,,67680491,,58356659.62,,0,3,4,1,False
2023-11-19,3189757043,5,,91875113.58,,21137860,,88080756.05,5,0,0,0,True
2023-11-16,3268142358,4,42099103.6,,72360966,,14636611.41,,2,0,2,1,False
2023-11-15,1585238522,2,93160323.31,,94263693,,37150031.17,,3,1,4,3,False
2023-11-18,2236381045,1,,52169957.2,,81492042,,71526132.65,2,3,0,4,True
2023-11-13,3516774062,3,,96682589.68,,32255365,,14045851.8,5,5,0,2,True
2023-11-19,2166473403,2,,89864079.89,,57662759,,49728139.1,1,4,2,1,True
2023-11-18,3034814435,6,42905532.2,,38006152,,97319643.35,,5,3,3,1,False
2023-11-14,2299634995,4,,71922484.98,,63083604,,12032768.98,3,0,5,2,True
2023-11-18,3840109799,10,35370446.32,,29529847,,82618629.51,,4,1,4,5,False
2023-11-18,2035246617,6,36586412.36,,67554024,,14501992.83,,1,1,4,2,False
2023-11-19,2363500367,4,,89649052.05,,53530664,,89563619.34,5,5,2,5,True
2023-11-19,3523375309,8,65949016.05,,26093987,,64133124.75,,2,2,2,0,False
2023-11-15,3525461251,3,41041605.89,,18720045,,36651668.94,,0,1,1,3,False
2023-11-14,3565959820,0,19949092.73,,54008058,,3308786.69,,1,3,2,2,False
2023-11-19,3886389742,4,,75502305.1,,41527219,,71634422.95,5,0,5,4,True
2023-11-15,1894165809,6,61557737.17,,74876818,,40331321.46,,5,2,2,0,False
2023-11-16,1647336547,10,,97075158.9,,27256915,,96252259.39,2,0,1,2,True
2023-11-18,2243480988,0,47101909.25,,46820290,,72301561.22,,4,5,5,3,False
2023-11-15,3871236170,9,,15854767.38,,46720544,,28654423.11,0,3,2,4,True
2023-11-19,1649578592,3,64662217.2,,67588992,,59676557.21,,5,4,5,3,False
2023-11-18,1388594385,4,20765884.01,,29347936,,80982349.74,,1,5,4,4,False
2023-11-19,2577506677,8,,96635990.74,,14044801,,46223443.44,3,1,1,5,True
2023-11-17,2613444954,8,16562309.06,,47387732,,85880333.97,,2,4,1,5,False
2023-11-14,1410862620,2,99229697.13,,64828266,,31342443.6,,3,0,2,1,False
2023-11-19,3894127497,5,,59640012.14,,17529371,,75261335.01,1,4,2,4,True
2023-11-13,2522388890,5,,38692984.7,,31537434,,25935913.43,5,4,4,3,True
2023-11-18,1507560062,2,41577950.8,,14980504,,31297297.95,,1,4,5,5,False
2023-11-13,3799498672,6,,99569321.58,,18221598,,33822485.43,4,1,4,3,True
2023-11-18,2196400848,0,82407639.56,,6879379,,78513975.72,,3,5,3,5,False
2023-11-14,3617818503,10,57752998.95,,22131685,,89856660.09,,3,0,2,1,False
2023-11-14,1184529007,0,,42069763.42,,14072212,,84116214.22,0,2,3,2,True
2023-11-19,1263757713,0,,46371609.12,,86595288,,14942350.71,5,1,1,5,True
2023-11-13,3940577280,2,33732172.35,,32194801,,99797239.96,,3,0,1,5,False
2023-11-13,1530955432,10,,63252982.74,,83118187,,76195812.71,5,2,1,5,True
2023-11-13,2683289867,9,14386322.24,,98295356,,79775704.19,,1,1,4,2,False
2023-11-15,3010307318,0,,96648502.26,,88376301,,16412228.29,2,4,2,1,True
2023-11-15,1007072512,7,47771264.95,,24736910,,82632574.56,,1,0,4,2,False
2023-11-19,3309717404,6,,59805178.76,,26206060,,90078696.43,3,1,2,4,True
2023-11-16,1094867606,5,40698767.79,,50738689,,65091481.5,,0,3,4,1,False
2023-11-17,1598432878,3,81471477.35,,78002200,,67602439.81,,2,5,4,1,False
2023-11-13,3125396657,1,43100839.46,,83089256,,91151951.43,,3,0,1,3,False
2023-11-15,2917455038,2,,30072787.44,,54238038,,47357273.75,4,5,3,2,True
2023-11-16,3442891199,2,,1211582.38,,37369492,,84051119.25,2,0,2,0,True
2023-11-17,3295832932,6,22123287.89,,84686638,,71300803.71,,1,5,1,5,False
2023-11-13,2657527054,3,76760897.74,,57730680,,43437931.69,,4,0,1,5,False
2023-11-14,1860184002,2,26413931.24,,36504183,,50893024.97,,4,3,5,2,False
2023-11-15,2379724725,1,,72771925.99,,53894290,,93905884.0,4,3,0,3,True
2023-11-15,2854640008,0,,52095627.29,,96120119,,78106750.07,2,5,0,2,True
2023-11-19,2575342723,8,3188178.04,,63059249,,2709987.16,,2,5,5,1,False
2023-11-19,3006572875,3,,76940001.84,,71075733,,95015457.25,5,0,5,3,True
2023-11-18,2899280909,6,,78286716.44,,63988649,,62522171.93,4,1,1,1,True
2023-11-18,2296599491,9,49420201.02,,58350781,,92394853.24,,1,1,5,0,False
2023-11-19,2946182165,9,,59570487.65,,88430875,,63970809.73,3,1,1,2,True
2023-11-16,1005277356,3,95606946.84,,65445003,,56850901.26,,5,4,1,1,False
2023-11-15,2320446931,4,12720098.88,,66320599,,18974815.1,,1,4,0,1,False
2023-11-16,2520906520,6,,12579172.04,,78253902,,57495223.68,3,5,1,1,True
2023-11-13,1130752954,1,,19512192.72,,8378446,,49443150.53,2,3,3,2,True
2023-11-13,1223392995,7,,43830519.1,,90936122,,45677879.39,5,1,0,1,True
2023-11-14,2430831094,0,,40120597.39,,84497557,,45854511.45,3,1,1,1,True
2023-11-18,3969581882,4,,61833281.44,,41167269,,10862703.43,4,2,1,5,True
2023-11-19,3629103560,4,,47425564.56,,86471179,,61605388.58,1,5,3,0,True
2023-11-15,2404109688,1,11486794.21,,90912866,,40221959.76,,2,5,5,0,False
2023-11-15,2248376462,2,,28093230.75,,88470206,,16714921.45,2,2,5,5,True
2023-11-14,1049806857,9,,480281.54,,72863653,,16328193.78,1,1,1,5,True
2023-11-18,1349546860,3,,33517327.08,,55790705,,77597988.77,3,2,0,2,True
2023-11-17,3348953280,2,63054175.6,,34649259,,46635806.15,,4,1,0,1,False
2023-11-18,1168924711,10,,21588151.46,,66494035,,94133722.55,5,5,1,5,True
2023-11-19,1906282164,8,,22131395.28,,39437689,,10192458.68,2,2,4,4,True
2023-11-18,2365840342,7,72732871.61,,99287223,,98115758.07,,3,1,1,0,False
2023-11-18,1789510002,2,,79546330.31,,85715749,,75609093.31,0,0,2,4,True
2023-11-15,2480564468,4,,47200352.19,,88690107,,93484459.4,2,4,0,2,True
2023-11-16,2058149130,4,,30607562.33,,86918042,,30474706.36,4,2,3,3,True
2023-11-13,1680134287,5,46860611.73,,53938700,,77926241.19,,4,3,5,0,False
2023-11-14,2216914923,10,,74646906.12,,67687164,,92448665.0,3,2,1,5,True
2023-11-15,2258069804,2,,65904460.58,,5535764,,72089746.73,1,5,3,1,True
2023-11-16,1079137332,8,,86741216.74,,17728389,,94160235.94,4,5,5,1,True
2023-11-13,1663134116,6,,69422811.9,,93229098,,65070904.41,1,1,1,2,True
2023-11-19,1595544651,6,,6061598.37,,46767825,,97492570.1,3,4,5,1,True
2023-11-19,2211803508,6,,98727618.19,,13089667,,19578257.97,5,4,2,4,True
2023-11-15,3760962505,10,45527146.87,,17866028,,63024688.21,,4,3,3,5,False
2023-11-19,1258272232,7,14774843.95,,68906343,,91252595.59,,0,2,3,2,False
2023-11-13,2843254888,6,35280025.43,,69001485,,14222942.24,,4,0,0,5,False
2023-11-13,1893017282,3,98131958.31,,3901216,,40553108.39,,5,5,2,3,False
2023-11-14,2380009932,2,,34474300.63,,5070876,,93061137.52,2,4,1,5,True
2023-11-15,3068798780,3,92658548.77,,20598836,,74514052.6,,1,0,1,5,False
2023-11-14,1783686422,6,,65362325.29,,77027122,,98686192.08,2,4,5,1,True
2023-11-15,3647087832,2,,87047898.82,,57650160,,70186112.89,5,2,0,1,True
2023-11-17,3343192528,7,14390667.19,,24301934,,22941057.79,,3,3,4,5,False
2023-11-17,3520165569,0,33215207.95,,82263089,,90027146.71,,2,1,4,5,False
2023-11-14,1594303813,8,,29181694.06,,50169970,,44867231.34,5,0,3,1,True
2023-11-17,3309789258,0,23123291.85,,34912060,,82516656.85,,0,1,0,3,False
2023-11-15,1128648624,8,,64894383.54,,91034216,,17701275.96,1,1,5,0,True
2023-11-17,2047197428,4,,57844782.41,,90130238,,99542650.74,0,5,2,3,True
2023-11-16,3893359873,2,20633748.42,,60872406,,87457450.83,,0,0,1,4,False
2023-11-16,3152009080,8,76186420.18,,43301845,,41697888.95,,2,0,4,2,False
2023-11-13,1672231929,0,98957757.69,,23450230,,64602802.77,,3,3,1,0,False
2023-11-14,1936096555,1,62366658.1,,69466931,,69286214.65,,0,1,4,1,False
2023-11-16,2766484346,8,,53852501.51,,22987135,,67085306.15,3,2,1,2,True
2023-11-18,3586059338,9,,22487000.58,,48819487,,65183676.49,1,4,4,4,True
2023-11-19,3725748962,7,90862088.97,,17610583,,19379062.54,,5,3,4,1,False
2023-11-18,2297040124,5,59988026.27,,8482508,,80434611.89,,3,1,4,5,False
2023-11-14,3028319234,3,,27982526.96,,37266647,,5340949.71,0,0,5,4,True
2023-11-18,3508599491,4,75357931.22,,45805056,,13162952.96,,4,5,0,5,False
2023-11-14,1956693061,9,62580019.4,,42947147,,71249865.77,,5,2,0,2,False
2023-11-14,3064443215,8,,14743644.98,,22462825,,34046955.87,4,5,3,4,True
2023-11-19,1135468258,8,,86898913.62,,96252117,,23191180.26,1,3,2,0,True
2023-11-15,3763740038,6,,62527338.93,,46220494,,73257986.08,3,2,2,4,True
2023-11-18,2486615031,8,54638878.78,,65941107,,83693000.58,,0,2,3,0,False
2023-11-16,3104375972,3,90939631.02,,91159027,,59074696.47,,1,3,1,5,False
2023-11-16,1108391275,9,55337140.72,,27810532,,34941207.81,,5,2,2,2,False
2023-11-18,1192212636,6,,88077064.97,,96161401,,53019584.49,0,0,3,2,True
2023-11-15,1731041611,0,,14164105.62,,92048863,,18704022.17,5,1,3,3,True
2023-11-14,3325476574,5,,49217255.89,,13881992,,83784319.98,1,5,5,5,True
2023-11-15,1810516785,9,53507332.65,,11014492,,73008003.32,,4,4,4,5,False
2023-11-18,3852124584,10,86463516.05,,96262637,,94947809.1,,1,0,4,5,False
2023-11-19,2163485053,8,,61838696.36,,32194799,,10471124.24,0,4,0,0,True
2023-11-15,2797791819,8,54340283.76,,7543351,,86402069.45,,4,2,4,5,False
2023-11-13,3674668065,3,80375847.21,,2134260,,30587983.13,,5,4,2,3,False
2023-11-17,1475481125,3,19976785.18,,4482356,,64372913.08,,3,0,3,0,False
2023-11-14,1382192142,2,77337662.96,,25123077,,17979590.67,,0,2,4,4,False
2023-11-15,2625757249,0,69378456.78,,30930543,,93365793.21,,3,5,5,4,False
2023-11-17,2337196763,7,7546282.65,,35125442,,80180311.57,,0,4,1,1,False
2023-11-14,3395686999,6,,97023673.72,,32161839,,91352418.6,5,2,5,5,True
2023-11-15,3080906941,2,58186713.55,,84744186,,63741775.38,,2,5,4,4,False
2023-11-14,2839958226,8,,48140485.5,,45512142,,32875504.17,4,2,3,4,True
2023-11-15,1936851477,8,,88397214.57,,72293475,,56938225.34,1,2,2,1,True
2023-11-19,1664211734,0,,7494934.01,,26272700,,23205659.83,5,1,0,5,True
2023-11-16,1912400514,2,96523396.06,,23525455,,87782561.0,,3,2,2,5,False
2023-11-17,3238855899,9,17464083.1,,94858303,,79136361.7,,3,5,0,3,False
2023-11-19,1060418469,4,,99296777.62,,81413983,,77868989.25,4,2,3,4,True
2023-11-17,2898783558,2,52622740.89,,46003470,,89334411.62,,3,3,2,0,False
2023-11-16,2710715171,5,75085467.11,,41006359,,79455984.83,,0,3,4,5,False
2023-11-14,3356526413,6,,30655569.86,,64570963,,14967890.1,2,2,2,4,True
2023-11-19,3168865896,2,61907874.94,,99354082,,55357891.77,,2,4,1,2,False
2023-11-17,3251503119,2,,29604783.71,,3302113,,77348186.51,2,5,0,2,True
2023-11-13,3159265312,2,71175225.88,,85405973,,59668964.43,,2,3,2,1,False
2023-11-16,3515967546,5,31543180.34,,97800416,,12998405.64,,1,0,0,1,False
2023-11-19,1511902255,4,10824831.63,,55334939,,90825792.28,,2,3,2,5,False
2023-11-18,3378553705,0,22031652.08,,91689542,,32508067.22,,4,1,4,1,False
2023-11-13,3913883580,10,67860134.35,,46306102,,61490582.41,,1,3,0,0,False
2023-11-18,2347557682,1,,58617873.66,,32454260,,19590515.55,1,2,3,1,True
2023-11-18,3151661583,1,29860427.79,,38325577,,48860239.23,,3,0,3,0,False
2023-11-17,2573427076,5,,76749827.56,,45730410,,53413330.3,0,5,1,2,True
2023-11-18,1519792575,0,26914727.63,,5862335,,63618590.64,,2,3,2,1,False
2023-11-13,2486794640,0,,56449956.26,,85658399,,31002527.43,0,2,5,5,True
2023-11-18,1058611765,6,,50405127.94,,85545850,,20562813.91,0,5,3,5,True
2023-11-14,1327749858,6,,95045118.69,,4510422,,13996779.68,4,2,0,5,True
2023-11-14,3239592384,0,,13190125.7,,22319861,,63926101.65,4,3,4,4,True
2023-11-19,2222133533,7,,92076030.74,,43701297,,37858736.19,4,4,4,0,True
2023-11-13,1540938381,9,57914559.88,,4647050,,29599673.06,,0,3,4,1,False
2023-11-16,1929825880,6,21285627.99,,1471680,,4814317.72,,0,3,4,3,False
2023-11-17,2478855414,8,,10651632.7,,93853633,,66899937.05,3,1,3,4,True
2023-11-16,2542545165,2,44838714.72,,80009369,,90431357.49,,3,4,3,3,False
2023-11-17,2937470807,3,,80197490.22,,75224944,,55770993.99,1,5,2,4,True
2023-11-15,3462992730,5,99020898.97,,52314833,,11143710.7,,2,1,1,3,False
2023-11-14,2166733334,6,,13280077.18,,57533178,,52926505.2,0,0,5,2,True
2023-11-14,3546433550,2,,18649490.47,,53327172,,79216150.15,4,3,0,5,True
2023-11-13,3257237174,1,,81200526.75,,63173035,,84937515.29,2,5,0,5,True
2023-11-15,2569653201,1,19154449.73,,15492964,,58178870.05,,2,1,0,3,False
2023-11-13,1342073313,9,,61909983.24,,82828435,,91138125.76,4,1,1,2,True
2023-11-13,1235574670,5,,90021659.42,,81624129,,6094621.22,4,5,4,0,True
2023-11-15,3253939771,5,,9253613.94,,9521965,,18411061.0,0,5,2,3,True
2023-11-16,1220844295,7,48269601.22,,37235011,,55382347.46,,1,2,5,1,False
2023-11-14,3356552383,8,,29219388.37,,83053947,,1061201.22,4,0,0,4,True
2023-11-19,2880389965,8,58259471.27,,28203704,,12828812.29,,1,3,0,5,False
2023-11-17,2011217504,8,99526119.19,,25096708,,47106567.6,,1,0,0,1,False
2023-11-13,1602754414,4,,79103605.29,,63266029,,92419894.46,3,1,4,3,True
2023-11-19,3168829326,9,58674493.03,,37968737,,63319321.69,,0,1,0,3,False
2023-11-15,1544838992,0,,41076313.61,,30153488,,14628713.58,2,0,0,4,True
2023-11-15,1675088837,10,4600901.54,,18853145,,36368795.44,,2,3,0,0,False
2023-11-16,1671983259,5,4264170.57,,85789316,,24817937.65,,1,4,3,0,False
2023-11-13,2655648608,5,,87948280.91,,32383496,,64642418.76,3,0,5,0,True
2023-11-14,3972990121,5,82112609.81,,28682805,,38858275.15,,1,3,5,1,False
2023-11-17,3317261946,5,33135479.27,,66973423,,51201019.84,,0,2,4,1,False
2023-11-17,3935605874,1,41610122.89,,32673706,,94809752.67,,4,1,5,3,False
2023-11-18,3747882793,1,3180969.72,,6694181,,42519379.7,,0,3,1,0,False
2023-11-13,1226089874,6,,59863469.18,,58394565,,6865050.09,1,3,3,0,True
2023-11-13,2966581010,6,47570322.26,,65725234,,6409436.91,,5,0,5,3,False
2023-11-17,1173469321,6,,13371147.91,,5491363,,15333845.61,5,4,1,5,True
2023-11-15,1152452639,3,,12447798.77,,47004816,,64281495.77,1,2,5,0,True
2023-11-16,3382224670,5,,57539448.28,,65761390,,46054903.07,1,2,3,5,True
2023-11-14,3664495804,6,,40428181.81,,85484343,,74221060.48,4,5,2,3,True
2023-11-16,2939320106,0,,56624864.79,,95261361,,54313973.31,4,5,5,3,True
2023-11-16,2365238875,2,64915758.38,,28046271,,9574542.36,,4,0,1,3,False
2023-11-14,2762772566,8,,54209833.98,,59721884,,88421483.1,1,1,3,2,True
2023-11-18,3919324838,4,58760282.85,,8203285,,74532383.18,,2,3,2,1,False
2023-11-17,3585726108,10,38411432.58,,61327692,,86963643.31,,1,2,5,2,False
2023-11-16,3907203016,9,,31168937.29,,81792573,,10163870.19,3,5,4,0,True
2023-11-17,1103480184,10,,65100180.42,,21989207,,5051845.7,1,1,3,1,True
2023-11-16,2956436592,6,59263172.51,,11355247,,68381989.1,,5,0,2,1,False
2023-11-17,3311189241,9,,10103702.26,,48106941,,69675315.73,3,0,1,2,True
2023-11-19,2348316880,5,32235122.31,,32771733,,36931668.64,,0,4,5,2,False
2023-11-19,3897238796,7,54457166.04,,77959923,,51899212.3,,3,2,5,3,False
2023-11-14,1196350695,0,89029862.02,,84559172,,4257169.19,,5,0,3,2,False
2023-11-14,2727219947,5,16058208.36,,40654793,,31895482.87,,4,1,3,2,False
2023-11-18,1274901501,2,,97261451.2,,89767207,,54678771.69,4,4,1,5,True
2023-11-14,1060112881,0,,55167549.83,,73453230,,95005161.79,0,4,0,2,True
2023-11-18,3868054500,3,,678590.87,,68388964,,6147316.72,0,4,5,2,True
2023-11-14,3411241777,0,54512846.83,,88542859,,2055516.59,,4,2,4,0,False
2023-11-14,2012553145,1,37988481.13,,52314665,,16961935.15,,3,0,5,5,False
2023-11-14,2262520592,4,,91481123.69,,29215517,,72332917.69,4,0,1,0,True
2023-11-15,2530337799,8,,6236378.24,,59351557,,57478445.65,5,0,2,3,True
2023-11-13,2836577178,5,,47935112.85,,59706537,,13130896.46,2,2,0,2,True
2023-11-13,2100908147,4,,65520475.93,,73114521,,14635217.0,0,3,1,4,True
2023-11-13,2313767119,1,69897551.02,,41477080,,60287728.52,,2,3,1,2,False
2023-11-16,1464123270,7,,58601451.25,,92175419,,87330243.0,2,1,2,2,True
2023-11-19,1337775193,10,,29750888.24,,885850,,77941144.48,0,3,2,3,True
2023-11-16,1173087175,5,51927778.42,,57383981,,4746620.37,,4,3,0,5,False
2023-11-13,3025254176,8,75071300.48,,42128336,,60272268.06,,1,1,5,4,False
2023-11-13,2848814473,3,,37048265.75,,42606142,,68413724.88,1,5,2,5,True
2023-11-16,3798028877,10,,52989919.53,,92819662,,14593005.49,5,3,3,1,True
2023-11-15,1053455574,6,,46930942.09,,93355815,,59936200.86,0,0,1,1,True
2023-11-16,1743353211,2,1637623.59,,18931186,,73253609.83,,0,5,2,0,False
2023-11-14,3988269475,1,55450302.68,,94240169,,8167600.53,,5,4,1,2,False
2023-11-15,1295220625,8,,38231444.09,,25609068,,93007486.06,3,3,0,1,True
2023-11-14,2452333241,10,29891179.44,,78288068,,82267978.23,,0,5,0,2,False
2023-11-19,2605351088,10,24203464.57,,19180820,,39589699.11,,1,1,5,5,False
2023-11-18,1155739672,8,59857975.35,,76050815,,66109005.41,,4,1,4,1,False
2023-11-14,2944266727,6,86573877.41,,93791820,,62847264.62,,0,2,1,5,False
2023-11-19,3275775803,1,32289983.43,,63726915,,77993260.34,,3,5,2,0,False
2023-11-16,2159136630,9,44882524.97,,93445168,,79435098.8,,1,4,4,0,False
2023-11-16,1202908764,9,54996816.02,,45841292,,29471680.03,,2,0,0,2,False
2023-11-14,2722841718,7,10186384.5,,53704936,,50472394.44,,5,1,0,1,False
2023-11-19,3589211844,6,31658821.95,,13058295,,35376035.0,,5,2,1,5,False
2023-11-14,3165111285,4,88903126.48,,88258469,,9029843.24,,3,0,3,4,False
2023-11-19,1606634317,0,65755799.99,,96055871,,77003692.61,,2,5,5,4,False
2023-11-19,2588242741,10,,87550805.11,,99726049,,75608632.6,1,2,2,5,True
2023-11-18,3389196601,6,69600171.24,,62593103,,95710310.2,,4,4,2,5,False
2023-11-16,2524198412,4,,38758672.65,,82531669,,99252520.14,3,3,5,5,True
2023-11-17,2903787979,4,51853839.62,,87298364,,36164906.43,,5,3,0,3,False
2023-11-15,3992799097,1,,40281670.61,,80676506,,35031462.99,1,4,5,0,True
2023-11-16,3050504955,5,,32460643.03,,23801983,,56206453.55,4,2,0,3,True
2023-11-17,3209829636,5,34201058.88,,99076786,,1069049.59,,4,5,2,3,False
2023-11-18,3342440302,7,,94633185.38,,4471139,,45069126.44,5,5,2,1,True
2023-11-16,1575479161,5,,18818623.11,,61923597,,86288967.56,4,2,0,2,True
2023-11-16,1064304082,7,30338324.34,,4748819,,86329374.53,,3,5,2,4,False
2023-11-15,2363162683,6,,12758032.58,,26825216,,7356168.34,4,1,1,0,True
2023-11-18,2980789238,7,18235610.91,,8759959,,3575014.04,,2,0,5,1,False
2023-11-18,1559121716,9,16287800.34,,66150326,,40947682.39,,2,1,2,3,False
2023-11-13,3122266719,7,37780571.39,,49979493,,22718713.78,,5,3,5,0,False
2023-11-13,1423613772,1,,90288110.18,,41470613,,51987361.6,4,4,1,3,True
2023-11-16,2270229297,0,,29435261.6,,38305794,,62993109.11,2,5,0,2,True
2023-11-14,3646616948,0,,30754417.03,,21773593,,46091058.87,2,4,4,5,True
2023-11-13,2204366030,6,38561057.9,,6825673,,49226922.38,,2,0,0,0,False
2023-11-13,3459913727,2,94710617.78,,36032352,,18164499.96,,0,4,1,3,False
2023-11-18,2309490294,7,,68512443.31,,3432179,,17140908.41,1,0,3,5,True
2023-11-17,3546169776,5,18040108.53,,45145449,,88365977.69,,3,4,5,1,False
2023-11-14,2477482538,9,,79155146.15,,31076430,,39478876.55,4,0,3,2,True
2023-11-16,3072111655,9,13726959.52,,73873173,,90478831.48,,4,3,4,4,False
2023-11-16,1146790555,8,98798385.24,,65664971,,48201778.76,,5,3,5,3,False
2023-11-18,3843481001,10,91867996.38,,18639485,,83756191.39,,3,5,4,0,False
2023-11-18,1530367409,2,76091632.81,,72380772,,96606979.02,,1,2,1,5,False
2023-11-16,3777946596,3,34667821.19,,95538542,,91078805.25,,3,3,4,2,False
2023-11-19,3740807857,9,,68094925.48,,97455432,,87609484.6,3,1,1,2,True
2023-11-15,1910216568,8,87503187.83,,4609875,,81231061.07,,3,1,0,3,False
2023-11-14,2322199895,10,63457660.78,,43914768,,10208236.7,,2,1,4,5,False
2023-11-16,1716657069,2,6439082.34,,46394628,,2739119.18,,5,1,3,1,False
2023-11-16,3590871314,1,,71076165.71,,85176686,,43571814.72,2,2,5,0,True
2023-11-13,2669479731,9,,85778924.52,,12137925,,41678115.09,3,0,2,1,True
2023-11-15,3944636926,4,,3167302.6,,59996712,,32371474.11,0,0,3,5,True
2023-11-15,3978923784,5,57903049.37,,78603542,,32803679.93,,3,4,1,5,False
2023-11-13,3105373266,9,,97641713.66,,55485312,,66594023.1,5,1,1,4,True
2023-11-14,2267092514,8,12818245.06,,24551911,,67184863.5,,2,2,4,2,False
2023-11-14,1823200234,10,,83923953.77,,57621904,,21126156.72,0,5,4,5,True
2023-11-17,2248781272,5,47037785.55,,33186874,,38972946.38,,3,3,2,3,False
2023-11-18,2528971543,7,8490819.86,,15997705,,13443091.31,,4,5,3,0,False
2023-11-19,3365621035,9,74264392.33,,30220817,,14948095.38,,0,1,5,5,False
2023-11-14,2068941701,7,,12106943.98,,2383043,,15612875.95,3,0,5,0,True
2023-11-14,2140385514,6,20069649.97,,89767183,,85698120.16,,0,4,3,3,False
2023-11-16,2805608999,3,54234613.46,,83214062,,75551860.06,,4,1,3,1,False
